Source,Date,PO,Client,Route,Aircraft,Tail,Operator,Pay Terms,Client Invoiced,Operator Paid,Margin,Funded By,Deposited To,Check/Deposit #,Jonny Profits,Jonny Invested,Jonny Owed,Jonny Returned,Client Paid?,OnFly Paid?,Investor Paid?,Operator Paid?,Bill in QB?,Referral,Referral Paid?
Legacy,2024-10-26,PO #26186,PSA,KCAK → KBTV,C310,,Sonrise,Net 30,8900,8110,790,Jonny,OFA Bank (8071),# 380473,395,8110,,8505,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-10-26,PO #26185,PSA,KPNS → KLIT,King Air 90,,Air Reldan,Net 30,8900,7519.57,1380.43,Jonny,OFA Bank (8071),# 380625,690.22,7519.57,,8209.79,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-10-25,PO #26184,PSA,KCAK-KCKB → KPVD,C310,,Air Z,Net 30,7800,6700,1100,Jonny,OFA Bank (8071),# 380625,550,6700,,7250,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-10-23,PO #26183,PSA,KGSP → KBTR,King Air 90,,Executive Shuttle,Net 30,10500,9685,815,Jonny,OFA Bank (8071),# 380473,407.5,9685,,10092.5,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-10-22,PO #26182,PSA,KCAK → KHPN,C310,,Sonrise,Net 30,8350,7665,685,Jonny,OFA Bank (8071),# 380358,342.5,7665,,8007.5,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-10-18,PO #26181,PSA,KDAY → KTUL,C310,,Sonrise,Net 30,9200,8815.2,384.8,Jonny,OFA Bank (8071),# 380211,192.4,8815.2,,9007.6,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-10-17,PO #26180,PSA,KDAY → KTUL,C310,,Sonrise,Net 30,12200,11995,205,Jonny,OFA Bank (8071),# 380211,102.5,11995,,12097.5,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-10-16,PO #26179,PSA,KCVG → KTUL,C340,,Air Z,Net 30,10400,9300,1100,Jonny,OFA Bank (8071),# 380211,550,9300,,9850,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-10-16,PO #26178,PSA,KPHL → KPVD,Cheyenne,,Contrail,Net 30,7300,6219.88,1080.12,Jonny,OFA Bank (8071),# 380951,540.06,6219.88,,6759.94,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-10-15,PO #26176,PSA,KORF → KHPN,BE58,,Vertivue,Net 30,12200,11134,1066,Jonny,OFA Bank (8071),# 380211,533,11134,,11667,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-10-15,PO #26177,PSA,KCAK → KTUL,C310,,Sonrise,Net 30,10400,9215,1185,Jonny,OFA Bank (8071),# 380211,592.5,9215,,9807.5,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-10-13,PO #26175,PSA,KGSP → KHSV,BE58,,AXIO,Net 30,4500,3339.58,1160.42,Jonny,OFA Bank (8071),# 380080,580.21,3339.58,,3919.79,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-10-12,PO #26174,PSA,KCAK → KBGR,Aerostar,,Castle Aviation,Net 30,7900,6854,1046,Jonny,OFA Bank (8071),# 379941,523,6854,,7377,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-10-07,PO #26173,PSA,KCAK → KSTL,Aerostar,,Castle Aviation,Net 30,5700,4706,994,Jonny,OFA Bank (8071),# 379819,497,4706,,5203,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-10-06,PO #26172,PSA,KORF → KCID,Falcon 20,,Royal Air,Net 30,14200,14260.52,-60.52,Jonny,OFA Bank (8071),# 379819,,14260.52,,14260.52,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-10-05,PO #26169,PSA,KGSP → KHSV,King Air 90,,Augusta Aviation,Net 30,9900,8982.81,917.19,Jonny,OFA Bank (8071),# 379819,458.6,8982.81,,9441.41,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-10-05,PO #26170,PSA,KORF → KMHT,Cheyenne,,Contrail,Net 30,11000,9993,1007,Jonny,OFA Bank (8071),# 379819,503.5,9993,,10496.5,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-10-05,PO #26171,PSA ,KDAY-KCVG → KCID,C310,,Sonrise,Net 30,6700,5995,705,Jonny,OFA Bank (8071),# 379819,352.5,5995,,6347.5,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-10-05,PO #26168,PSA ,KGSP → KCID,King Air 90,,Executive Charter,Net 30,11700,9957,1743,Jonny,OFA Bank (8071),# 379819,871.5,9957,,10828.5,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-10-01,PO #26167,PSA,KCAK → KPHL,BeechJet 400,,Castle Aviation,Net 30,11500,10550,950,Jonny,OFA Bank (8071),# 379458,475,10550,,11025,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-09-30,PO #26166,PSA,KGSP → KHSV,King Air 90,,Executive Charter,Net 30,6450,5392,1058,Jonny,OFA Bank (8071),# 379458,529,5392,,5921,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-09-28,PO #26165,PSA,KDAY → KCLT`,C404,,Sonrise,Net 30,6200,5800,400,Jonny,OFA Bank (8071),# 379328,200,5800,,6000,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-09-27,PO # 26164,PSA,KSAV → KCHS,King Air 90,,Executive Shuttle,Net 30,7100,5991,1109,Jonny,OFA Bank (8071),# 379328,554.5,5991,,6545.5,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-09-26,PO # 26163,PSA,KDAY → KCLT,C404,,Sonrise,Net 30,6400,5180,1220,Jonny,OFA Bank (8071),# 379328,610,5180,,5790,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-09-24,PO #26162,PSA,KDAY → KMSN,Phenom 100,,Axio,Net 30,9320,8218.7,1101.3,Jonny,OFA Bank (8071),# 379185,550.65,8218.7,,8769.35,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-09-23,PO #26159,PSA ,KDAY → KALB,PA-31T,,Air Travel Management,Net 30,10750,10000,750,Jonny,OFA Bank (8071),# 379185,375,10000,,10375,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-09-23,PO #26161,PSA,KCAK → KABE,C310,,Sonrise Aviation,Net 30,7200,6676.23,523.77,Jonny,OFA Bank (8071),# 379185,261.89,6676.23,,6938.12,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-09-23,PO #26160,PSA,KGMU → KLFT,BE58,,Clemson Air Charter,Net 30,7400,6200,1200,Jonny,OFA Bank (8071),# 379185,600,6200,,6800,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-09-17,PO #26156,PSA,KDAY → KOMA,C310,,Air Z,Net 30,7500,5400,2100,Jonny,OFA Bank (8071),#378898,1050,5400,,6450,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-09-13,PO #26155,PSA,KDAY → KALB,C310,,Sonrise Aviation,Net 30,8650,8180.91,469.09,Jonny,OFA Bank (8071),#378749,234.55,8180.91,,8415.46,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-09-09,PO #26153,PSA,KCAK → KHPN,C404 Titan,,Sonrise Aviation,Net 30,8750,8407.97,342.03,Jonny,OFA Bank (8071),#378632,171.02,8407.97,,8578.99,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-09-02,PO # 26144,PSA,KGSP → KPIA,King Air 90,,Augusta Aviation,Net 30,14200,13753.88,446.12,Jonny,OFA Bank (8071),#378194,223.06,13753.88,,13976.94,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-09-02,PO # 26148,PSA,KDAY → KSAV,C310,,Sonrise,NET 30,10000,9508,492,Jonny,OFA Bank (8071),#378194,246,9508,,9754,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-09-02,PO # 26149,PSA ,KORF → KLIT,Caravan,,Castle,Net 30,15750,15391.53,358.47,Jonny,OFA Bank (8071),#378194,179.24,15391.53,,15570.77,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-09-01,PO # 26143,PSA,KCAK → KBDL,C310,,Sonrise,Net 30,7500,7390,110,Jonny,OFA Bank (8071),#378194,55,7390,,7445,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-08-28,PO #26141,PSA,KCAK → KHPN,Piper Aerostar,,Castle Aviation,Net 30,5250,4040,1210,Jonny,OFA Bank (8071),#378194,605,4040,,4645,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-08-27,PO #26140,PSA,KGSP → KICT,King Air 90,,Executive Shuttle,Net 30,13550,12984,566,Jonny,OFA Bank (8071),#378194,283,12984,,13267,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-08-23,PO #VG082301,Piedmont,KCLT → KMGM,King Air 90,,Executive Shuttle,Net 30,9100,8047.3,1052.7,Jonny,OFA Bank (8071),#882731,526.35,8047.3,,8573.65,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-08-23,PO #26139,PSA,KCAK → KHPN,AEST,,Castle Aviation,Net 30,7550,6150,1400,Jonny,OFA Bank (8071),#377930,700,6150,,6850,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-08-21,PO #26138,PSA,KDAY → KMKE,C310,,Sonrise,Net 30,5700,4705.74,994.26,Jonny,OFA Bank (8071),#377930,497.13,4705.74,,5202.87,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-08-21,N/A,Paul Rohrkemper,KESN → KMBS,Falcon 10,,East Coast Flight Services,On Reciept,13250,12316.67,933.33,Jonny,OFA Bank (8071),Paid via CC QB,466.67,12316.67,,12783.34,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-08-20,PO #26137,PSA,KCAK → KPVD,C310,,Sonrise,Net 30,9500,8205,1295,Jonny,OFA Bank (8071),#377800,647.5,8205,,8852.5,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-08-17,PO #VG081702,Piedmont,KMDT → KEVV,Cheyenne,,Contrail,Net 30,12550,11492,1058,Jonny,OFA Bank (8071),#0000882009,529,11492,,12021,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-08-16,PO #26134,PSA,KGSP → KTUL,King Air 90,,Augusta Air,Net 30,15300,14290,1010,Jonny,OFA Bank (8071),#377665,505,14290,,14795,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-08-16,PO #26135,PSA,KCAK → KMSN,C310,,Air Z,Net 30,6150,4500,1650,Jonny,OFA Bank (8071),#377665,825,4500,,5325,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-08-15,PO #26132,PSA,KCVG → KCAK-KMHT,C310,,Air Z,Net 30,8000,6900,1100,Jonny,OFA Bank (8071),#377665,550,6900,,7450,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-08-15,PO # 26133,PSA,KGSP → KLEX,C90,,Executive Shuttle,Net 30,7500,6490,1010,Jonny,OFA Bank (8071),#377665,505,6490,,6995,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-08-12,PO #26131,PSA,KPNS → KJAN,Senneca,,Air Reldan,Net 30,6350,5500,850,Jonny,OFA Bank (8071),#377499,425,5500,,5925,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-08-09,PO # 26129,PSA,KCAK → KBNA,C310,,Air Z,Net 30,6600,5200,1400,Jonny,OFA Bank (8071),#377499,700,5200,,5900,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-08-05,PO #26127,PSA,KCAK → KMDT,C310,,Air Z,Net 30,4500,2900,1600,Jonny,OFA Bank (8071),#377314,800,2900,,3700,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-08-04,PO #26125,PSA,KCVG → KMSN,C310,,Sonrise Aviation,Net 30,7400,6277.5,1122.5,Jonny,OFA Bank (8071),#377314,561.25,6277.5,,6838.75,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-07-30,PO #26122,PSA,KDAY → KPHL,C310,,Air Z,Net 30,6000,5000,1000,Jonny,OFA Bank (8071),#377314,500,5000,,5500,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-07-29,PO #26121,PSA,KDAY → KPHL,Caravan,,Priority Air Charter,Net 30,6200,5865.52,334.48,Jonny,OFA Bank (8071),#377142,167.24,5865.52,,6032.76,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-07-28,PO #26120,PSA,KCAK → KABE,C310,,Air Z,Net 30,5600,3679.38,1920.62,Jonny,OFA Bank (8071),#377314,960.31,3679.38,,4639.69,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-07-26,PO #26119,PSA,KDAY → KIAD,C310,,Sonrise Aviation,Net 30,6500,5568.77,931.23,Jonny,OFA Bank (8071),#377314,465.62,5568.77,,6034.39,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-07-23,PO # 26117,PSA,KCAK → KPIA,C310,,Air Z,Net 30,6100,5000,1100,Jonny,OFA Bank (8071),# 376838,550,5000,,5550,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-07-23,PO # 26118,PSA,KCLT → KDFW,King Air 90,,Executive Air Shuttle,Net 30,13250,12500,750,Jonny,OFA Bank (8071),# 376838,375,12500,,12875,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-07-22,PO # 26115,PSA,KCAK → KPIA,C310,,Air Z,Net 30,6100,4000,2100,Jonny,OFA Bank (8071),# 376838,1050,4000,,5050,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-07-22,PO # 26116,PSA,KGSP → KHOU,King Air 90,,Air Reldan Inc,Net 30,14000,13000,1000,Jonny,OFA Bank (8071),# 376838,500,13000,,13500,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-07-21,PO # 26114,PSA,KCAK → KMEM,C310,,Air Z,Net 30,8500,6700,1800,Jonny,OFA Bank (8071),# 376697,900,6700,,7600,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-07-17,PO # 26112,PSA,KGSP → KBHM,King Air 90,,Executive Air Shuttle,Net 30,6800,5712,1088,Jonny,OFA Bank (8071),# 376540,544,5712,,6256,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-07-15,PO # 26110,PSA,KCAK → KMDT,C310,,Air Z,Net 30,5500,3500,2000,Jonny,OFA Bank (8071),# 376426,1000,3500,,4500,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-07-08,PO # 26106,PSA,KCAK → KBTR,C310,,Air Z,Net 30,9500,8500,1000,Jonny,OFA Bank (8071),# 376158,500,8500,,9000,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-07-03,PO # 26108,PSA,KGSP → KAVP,King Air 90,,Executive Air Shuttle,Net 30,9700,8911.75,788.25,Jonny,Jonny (Investor),# 375613,394.13,8911.75,,9305.88,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-07-01,PO-PSA-006,PSA,KCAK → KSTL,Aerostar,,Castle Aviation,Net 30,5300,4300,1000,Jonny,Jonny (Investor),# 375613,500,4300,,4800,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-06-18,PO-PSA-004,PSA,KCVG → KMHT,C310,,Air Z,Net 30,8000,7000,1000,Jonny,Jonny (Investor),# 375613,500,7000,,7500,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-06-16,PO-PSA-002,PSA,KDAY → KMSN,CJ1,,Zanesville Aviation,Net 30,15425,14625,800,Jonny,Jonny (Investor),# 375613,400,14625,,15025,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-06-05,P0-PSA-001,PSA,KDAY → KIAD,C404,,Sonrise Aviation,Net 30,5995,6144.39,-149.39,Jonny,Jonny (Investor),# 375613,,6144.39,,6144.39,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-01-31,PO# 26244,PSA,KCAK → KSYR,C340,,Air Z,Net 30,6500,4500,2000,Jonny 1%,OFA Bank (8071),# 383974,45,4500,,4545,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-01-09,PO # 26236,PSA,KDAY → KMCI,C404,,Sonrise,Net 30,8500,7968,532,Jonny 1%,OFA Bank (8071),# 383241,79.68,7968,,8047.68,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-01-06,PO# 26235,PSA,KIND → KGSP,C310,,Sonrise,Net 30,7500,6350,1150,Jonny 1%,OFA Bank (8071),# 383106,63.5,6350,,6413.5,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-01-03,PO# 26234,PSA,KCAK → KPWM,Aerostar,,Castle,Net 30,8000,5373.99,2626.01,Jonny 1%,OFA Bank (8071),# 382857,53.74,5373.99,,5427.73,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-01-02,PO #26233,PSA,KCAK → KPWM,C310,,Air Z,Net 30,8200,6500,1700,Jonny 1%,OFA Bank (8071),# 382987,65,6500,,6565,Yes,Yes,No,Yes,Yes,,No
Legacy,0225-10-18,PO # 00187,PSA,KCAK → KBGR,C310,,Miller,Net 30,10400,9234.29,1165.71,Jonny 1%,OFA Bank (8071),# 394328,92.34,9234.29,,9326.63,Yes,Yes,No,Yes,Yes,,No
